------------------------------------------------------------
Server listening on TCP port 8000 with pid 5061
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  4] local 192.168.0.12 port 8000 connected with 192.168.0.11 port 49153
[ ID] Interval        Transfer    Bandwidth       Reads   Dist(bin=16.0K)
[  4] 19.20-19.30 sec  7.09 MBytes   595 Mbits/sec  351    127:203:21:0:0:0:0:0
[  4] 19.30-19.40 sec  7.21 MBytes   604 Mbits/sec  324    85:213:26:0:0:0:0:0
[  4] 19.40-19.50 sec  7.15 MBytes   600 Mbits/sec  353    127:198:28:0:0:0:0:0
[  4] 19.50-19.60 sec  7.24 MBytes   607 Mbits/sec  336    97:213:26:0:0:0:0:0
[  4] 19.60-19.70 sec  7.18 MBytes   602 Mbits/sec  355    130:209:16:0:0:0:0:0
[  4] 19.70-19.80 sec  7.12 MBytes   597 Mbits/sec  348    125:205:18:0:0:0:0:0
[  4] 19.80-19.90 sec  7.11 MBytes   597 Mbits/sec  338    110:211:17:0:0:0:0:0
[  4] 19.90-20.00 sec  7.10 MBytes   596 Mbits/sec  346    123:206:17:0:0:0:0:0
[  4] 20.00-20.10 sec  6.09 MBytes   511 Mbits/sec  298    102:183:13:0:0:0:0:0
[  4] 20.10-20.20 sec  7.03 MBytes   590 Mbits/sec  350    127:205:18:0:0:0:0:0
[  4] 20.20-20.30 sec  7.06 MBytes   592 Mbits/sec  357    137:203:16:1:0:0:0:0
[  4] 20.30-20.40 sec  7.07 MBytes   593 Mbits/sec  340    111:215:14:0:0:0:0:0
[  4] 20.40-20.50 sec  7.10 MBytes   596 Mbits/sec  354    128:211:15:0:0:0:0:0
[  4] 20.50-20.60 sec  6.96 MBytes   584 Mbits/sec  315    81:212:22:0:0:0:0:0
[  4] 20.60-20.70 sec  7.10 MBytes   595 Mbits/sec  333    100:210:23:0:0:0:0:0
[  4] 20.70-20.80 sec  7.18 MBytes   602 Mbits/sec  331    93:210:28:0:0:0:0:0
[  4] 20.80-20.90 sec  7.09 MBytes   594 Mbits/sec  388    167:205:16:0:0:0:0:0
[  4] 20.90-21.00 sec  6.07 MBytes   509 Mbits/sec  1127    1126:1:0:0:0:0:0:0
[  4] 21.00-21.10 sec  6.78 MBytes   569 Mbits/sec  606    455:141:10:0:0:0:0:0
[  4] 21.10-21.20 sec  6.43 MBytes   539 Mbits/sec  832    748:78:6:0:0:0:0:0
[  4] 21.20-21.30 sec  6.30 MBytes   528 Mbits/sec  921    866:53:2:0:0:0:0:0
[  4] 21.30-21.40 sec  5.33 MBytes   447 Mbits/sec  971    971:0:0:0:0:0:0:0
[  4] 21.40-21.50 sec  6.77 MBytes   568 Mbits/sec  580    420:146:14:0:0:0:0:0
[  4] 21.50-21.60 sec  6.14 MBytes   515 Mbits/sec  1012    981:28:3:0:0:0:0:0
[  4] 21.60-21.70 sec  6.06 MBytes   508 Mbits/sec  1127    1127:0:0:0:0:0:0:0
[  4] 21.70-21.80 sec  5.98 MBytes   502 Mbits/sec  1117    1117:0:0:0:0:0:0:0
[  4] 21.80-21.90 sec  6.83 MBytes   573 Mbits/sec  592    438:143:11:0:0:0:0:0
[  4] 21.90-22.00 sec  7.15 MBytes   600 Mbits/sec  361    138:202:21:0:0:0:0:0
[  4] 22.00-22.10 sec  7.12 MBytes   597 Mbits/sec  346    120:206:20:0:0:0:0:0
[  4] 22.10-22.20 sec  6.90 MBytes   579 Mbits/sec  336    122:194:20:0:0:0:0:0
[  4] 22.20-22.30 sec  6.95 MBytes   583 Mbits/sec  338    114:206:18:0:0:0:0:0
[  4] 22.30-22.40 sec  6.47 MBytes   543 Mbits/sec  643    515:118:10:0:0:0:0:0
[  4] 22.40-22.50 sec  6.74 MBytes   566 Mbits/sec  615    472:139:4:0:0:0:0:0
[  4] 22.50-22.60 sec  7.09 MBytes   595 Mbits/sec  341    114:204:23:0:0:0:0:0
[  4] 22.60-22.70 sec  6.38 MBytes   536 Mbits/sec  760    661:90:9:0:0:0:0:0
[  4] 22.70-22.80 sec  6.52 MBytes   547 Mbits/sec  724    609:108:7:0:0:0:0:0
[  4] 22.80-22.90 sec  3.50 MBytes   294 Mbits/sec  171    59:104:8:0:0:0:0:0
[  4] 22.90-23.00 sec   127 KBytes  10.4 Mbits/sec  7    4:2:1:0:0:0:0:0
[  4] 23.00-23.10 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
